"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id_clean","symbol","entrez","log2FoldChange_raw","symbol_for_plot"
"ENSG00000100336.17",5892.18688580619,8.79007998817571,0.225546061763146,39.0226226453042,0,0,"ENSG00000100336","APOL4","80832",8.80139885731771,"APOL4"
"ENSG00000125347.13",24203.7565271632,5.60024626572761,0.132826453895716,42.2075195543818,0,0,"ENSG00000125347","IRF1","3659",5.60627515014263,"IRF1"
"ENSG00000164691.17",6190.55992040691,3.29240247493194,0.0851009357713877,38.7543770702739,0,0,"ENSG00000164691","TAGAP","117289",3.29803375391752,"TAGAP"
"ENSG00000188906.15",22994.7865170412,4.61555715880223,0.108213188219234,42.7315210094683,0,0,"ENSG00000188906","LRRK2","120892",4.62411412589176,"LRRK2"
"ENSG00000167207.13",1911.52341364043,3.38900912260303,0.0915976035020061,37.0601799492849,1.23121041551915e-300,4.37621430092126e-297,"ENSG00000167207","NOD2","64127",3.3946236687076,"NOD2"
"ENSG00000137496.17",8894.7914643561,3.88701096317254,0.117076364435505,33.2784792405076,7.90886360118648e-243,2.34260539867144e-239,"ENSG00000137496","IL18BP","10068",3.89612336342107,"IL18BP"
"ENSG00000188820.12",10720.8812705621,6.00636693246938,0.189554087663906,31.7502047513489,3.1546407023718e-221,8.00918208036453e-218,"ENSG00000188820","CALHM6","441168",6.01838109478416,"CALHM6"
"ENSG00000113555.5",1328.42752280124,-6.05104689524622,0.221240900834592,-27.4213008797899,1.52841673145492e-165,3.3953777689271e-162,"ENSG00000113555","PCDH12","51294",-6.06671330870112,"PCDH12"
"ENSG00000162645.12",22936.4299232357,6.67986877365405,0.245524330970036,27.2804237787124,7.24197932302875e-164,1.43004951698741e-160,"ENSG00000162645","GBP2","2634",6.69800779684741,"GBP2"
"ENSG00000140105.17",102020.26418486,6.00681599994551,0.227417066985955,26.487423022195,1.35314764775369e-154,2.40481399958786e-151,"ENSG00000140105","WARS1","7453",6.02369205572385,"WARS1"
"ENSG00000205220.11",4941.28160623203,2.16877674452505,0.0844424046307502,25.7800305979482,1.4851922140451e-146,2.39953054800086e-143,"ENSG00000205220","PSMB10","5699",2.17692777514506,"PSMB10"
"ENSG00000204257.14",2439.91948926819,4.06576633798082,0.159095136493955,25.6425130322197,5.1245519872193e-145,7.58946149307178e-142,"ENSG00000204257","HLA-DMA","3108",4.07959911090902,"HLA-DMA"
"ENSG00000170989.9",859.335251470645,-5.38711602161553,0.216294506532704,-24.9759439738075,1.11624220102439e-137,1.52598895358503e-134,"ENSG00000170989","S1PR1","1901",-5.40215947700317,"S1PR1"
"ENSG00000174944.8",2824.9838505157,9.63520784932597,0.390257914389777,24.7748783854039,1.67270804666094e-135,2.12338338608987e-132,"ENSG00000174944","P2RY14","9934",9.66859236794811,"P2RY14"
"ENSG00000225492.6",862.900362868355,5.84906999579501,0.237350752948298,24.7229036288284,6.06694247027795e-135,7.18811343878531e-132,"ENSG00000225492",NA,NA,5.86799979137065,"ENSG00000225492"
"ENSG00000242574.8",3561.21175936628,3.78332061020775,0.157064194185908,24.1656805515023,5.10892392469233e-129,5.674737249352e-126,"ENSG00000242574","HLA-DMB","3109",3.79556314277577,"HLA-DMB"
"ENSG00000100342.20",6108.2366806192,7.2004653375919,0.303892703978173,23.7845164176243,4.8304512828604e-125,5.04981059994088e-122,"ENSG00000100342","APOL1","8542",7.22794100696509,"APOL1"
"ENSG00000168899.4",1065.65801289827,4.77152342989021,0.201856930968052,23.7177644979584,2.36455447242329e-124,2.33460344910593e-121,"ENSG00000168899","VAMP5","10791",4.78759515098091,"VAMP5"
"ENSG00000145365.10",7181.49259264664,5.07226494437014,0.214802621854365,23.7074755615273,3.01922335787402e-124,2.82408618505985e-121,"ENSG00000145365","TIFA","92610",5.09242790816435,"TIFA"
"ENSG00000231389.7",4607.55691801594,5.77222854168719,0.245561045842969,23.5799438459198,6.19109632149225e-123,5.50140819127801e-120,"ENSG00000231389","HLA-DPA1","3113",5.79031567172254,"HLA-DPA1"
"ENSG00000092068.19",7484.0184417632,-2.19568614211167,0.0937704998097491,-23.4899936997973,5.16192346989511e-122,4.36846209080838e-119,"ENSG00000092068","SLC7A8","23428",-2.20266844975785,"SLC7A8"
"ENSG00000077063.10",1449.28894866127,-1.95879141378394,0.0839871408391934,-23.3924783302672,5.09749869775571e-121,4.11785212984157e-118,"ENSG00000077063","CTTNBP2","83992",-1.96466737210193,"CTTNBP2"
"ENSG00000170873.18",3524.18297822555,-2.94907915359456,0.132147090637722,-22.4057020612184,3.46292605458555e-111,2.67578790617802e-108,"ENSG00000170873","MTSS1","9788",-2.96084834108562,"MTSS1"
"ENSG00000111181.12",1073.71442553089,5.0613527019369,0.226982173861531,22.3867662407593,5.29650481553082e-111,3.92206181590057e-108,"ENSG00000111181","SLC6A12","6539",5.08139686705747,"SLC6A12"
"ENSG00000124785.8",1278.94333350009,3.26341273010011,0.15033416047774,21.8100271951529,1.8636540960338e-105,1.32483442378851e-102,"ENSG00000124785","NRN1","51299",3.27879212837998,"NRN1"
"ENSG00000008517.16",1210.1835510331,4.56836556242895,0.211102365141624,21.7376815396424,9.03487076890884e-105,6.17568166557877e-102,"ENSG00000008517","IL32","9235",4.58887598571394,"IL32"
"ENSG00000128284.19",16389.42106126,8.27933149818433,0.38637314426205,21.5336897450932,7.52937826437996e-103,4.95600409313188e-100,"ENSG00000128284","APOL3","80833",8.32003941437512,"APOL3"
"ENSG00000183734.4",1386.22907499791,4.2786785436734,0.200106300851037,21.526804528165,8.73529155042357e-103,5.54441433693313e-100,"ENSG00000183734","ASCL2","430",4.30764922327446,"ASCL2"
"ENSG00000257093.6",2501.27654026153,-2.06835353656088,0.0974392164701469,-21.3165910660639,7.96535305392444e-101,4.88138808532224e-98,"ENSG00000257093","DENND11","57189",-2.0770719312918,"DENND11"
"ENSG00000163568.14",703.920331699561,7.94353987347897,0.374569809803607,21.3011802998984,1.10696549907776e-100,6.55766361653665e-98,"ENSG00000163568","AIM2","9447",7.97877905352528,"AIM2"
"ENSG00000138755.5",232841.858437258,10.7876781115309,0.509474775998816,21.280091428911,1.73603566526971e-100,9.95252446553977e-98,"ENSG00000138755","CXCL9","4283",10.8416698139787,"CXCL9"
"ENSG00000136436.14",6667.19241895183,2.77974070631072,0.131171006838109,21.2702068646315,2.14333347431536e-100,1.19035382829789e-97,"ENSG00000136436","CALCOCO2","10241",2.79003445008857,"CALCOCO2"
"ENSG00000123146.19",4993.26122540458,3.28327330772619,0.156065009235053,21.1215400193407,5.04240907147745e-99,2.71556648540295e-96,"ENSG00000123146","ADGRE5","976",3.29633333817694,"ADGRE5"
"ENSG00000138134.11",1664.03042595325,3.00718095003513,0.143205703483225,21.0880344479602,1.02429784892221e-98,5.35406510913105e-96,"ENSG00000138134","STAMBPL1","57559",3.01992680819862,"STAMBPL1"
"ENSG00000198736.11",3027.75368407864,2.66379644839766,0.127409728488108,20.9908518291631,7.95081129263854e-98,4.03719480836492e-95,"ENSG00000198736","MSRB1","51734",2.67443873228778,"MSRB1"
"ENSG00000099250.17",45787.2698860234,-1.91170287192945,0.0927923082318721,-20.6829269486302,4.93536287374998e-95,2.43642413867457e-92,"ENSG00000099250","NRP1","8829",-1.91921653255458,"NRP1"
"ENSG00000041357.15",5386.49946669096,1.32196908584577,0.0641893137439706,20.6704207361505,6.39563116459072e-95,3.07197721775963e-92,"ENSG00000041357","PSMA4","5685",1.32682012185264,"PSMA4"
"ENSG00000235750.9",811.873111996972,5.18495540158748,0.253587227064559,20.5495510076949,7.76782942450841e-94,3.6328911719043e-91,"ENSG00000235750","KIAA0040","9674",5.21110365746306,"KIAA0040"
"ENSG00000146192.14",6937.8024444647,1.61436221075702,0.0794259756931564,20.4088297470641,1.39586897385454e-92,6.3608675393187e-90,"ENSG00000146192","FGD2","221472",1.62099121541609,"FGD2"
"ENSG00000127951.6",15890.6982492346,3.42997532914078,0.169015639081966,20.3859838046792,2.22694311087105e-92,9.89430824160005e-90,"ENSG00000127951","FGL2","10875",3.44555008106246,"FGL2"
"ENSG00000013374.16",4726.14217634772,2.50521307455475,0.125116569062599,20.1114447823722,5.85921176145025e-90,2.53975393718278e-87,"ENSG00000013374","NUB1","51667",2.51627497006231,"NUB1"
"ENSG00000162654.8",31386.2054030007,9.90206678942607,0.49628685010823,20.0641085719093,1.51991459584626e-89,6.43141004699517e-87,"ENSG00000162654","GBP4","115361",9.95755324338238,"GBP4"
"ENSG00000119943.12",457.739239922297,-2.71415088708929,0.136271649211257,-20.0110873162344,4.40925534986998e-89,1.82235549018347e-86,"ENSG00000119943","PYROXD2","84795",-2.72694387109374,"PYROXD2"
"ENSG00000198785.4",2813.29892439009,4.03170176974715,0.203056362075933,19.9569147806801,1.30525982778232e-88,5.27206310439713e-86,"ENSG00000198785","GRIN3A","116443",4.05237851362432,"GRIN3A"
"ENSG00000117115.12",1093.69976137385,2.81367252282315,0.141706758887979,19.9459813649159,1.6243128767972e-88,6.41495298809776e-86,"ENSG00000117115","PADI2","11240",2.82648037206226,"PADI2"
"ENSG00000178573.6",14054.0312572519,-2.40468011249747,0.121246169200258,-19.9238512192674,2.52780688865582e-88,9.7661269619981e-86,"ENSG00000178573","MAF","4094",-2.41569063605207,"MAF"
"ENSG00000143162.8",24340.3101205317,1.20000500063417,0.060733417317477,19.8126550168107,2.31546371413518e-87,8.75540875055539e-85,"ENSG00000143162","CREG1","8804",1.20329024530317,"CREG1"
"ENSG00000134470.20",1550.85154965605,4.26057835446661,0.216487522871157,19.7761723458523,4.77596881614041e-87,1.76830245417599e-84,"ENSG00000134470","IL15RA","3601",4.28129456302663,"IL15RA"
"ENSG00000179583.19",3376.09094332344,5.94609280804768,0.303836636830305,19.6760059595024,3.46237553693284e-86,1.25578240902797e-83,"ENSG00000179583","CIITA","4261",5.97829147698823,"CIITA"
"ENSG00000128335.13",7342.73855702152,3.89233150687722,0.199077146624782,19.6504263041724,5.73293411303564e-86,2.03771410113739e-83,"ENSG00000128335","APOL2","23780",3.91195079859519,"APOL2"
"ENSG00000167208.14",3029.80574538308,3.95401179852629,0.202226398456491,19.6475039884031,6.07265500635003e-86,2.1161416622128e-83,"ENSG00000167208","SNX20","124460",3.9732439702343,"SNX20"
"ENSG00000128203.6",715.27470592535,3.35163280777991,0.172268129538355,19.5544572122004,3.78006622591987e-85,1.29191032628938e-82,"ENSG00000128203","ASPHD2","57168",3.36860976808357,"ASPHD2"
"ENSG00000197448.13",5603.32058634668,1.37284397562136,0.0711591991760773,19.3572115905021,1.77222324689449e-83,5.94263236675638e-81,"ENSG00000197448","GSTK1","373156",1.37744367506201,"GSTK1"
"ENSG00000154451.14",12631.9268238801,10.3714573108661,0.541097299652329,19.288369949096,6.72607222015028e-83,2.21362510178724e-80,"ENSG00000154451","GBP5","115362",10.436884894151,"GBP5"
"ENSG00000082074.16",16739.6401849378,2.44529527510683,0.127486351230707,19.2721491656672,9.20336441336547e-83,2.97385804280602e-80,"ENSG00000082074","FYB1","2533",2.45693597750483,"FYB1"
"ENSG00000244731.7",862.011315272772,5.56142586038105,0.290990463872876,19.2174553949015,2.64423470179358e-82,8.39166770004918e-80,"ENSG00000244731","C4A","720",5.59209625981871,"C4A"
"ENSG00000159871.14",210.886962360884,4.62206658508154,0.243952918673412,19.0563653975455,5.81786813309579e-81,1.81395004318208e-78,"ENSG00000159871","LYPD5","284348",4.64885595803824,"LYPD5"
"ENSG00000152766.5",5749.76378078321,5.61894332618568,0.297575184149116,18.9829493742415,2.35970207546327e-80,7.23045263536779e-78,"ENSG00000152766","ANKRD22","118932",5.64885465573326,"ANKRD22"
"ENSG00000172399.5",1295.35775123929,-7.81264256895434,0.414217487103913,-18.9761993963773,2.68317494803733e-80,8.08226867398636e-78,"ENSG00000172399","MYOZ2","51778",-7.8602736287502,"MYOZ2"
"ENSG00000168394.11",29647.7276927176,5.44561654426048,0.290140317703438,18.8784977762055,1.71391773086113e-79,5.07662431881066e-77,"ENSG00000168394","TAP1","6890",5.4774133425519,"TAP1"
"ENSG00000177675.8",2684.94398466678,-4.19298145258915,0.224819061542981,-18.7565421919808,1.71179624255635e-78,4.98722013487073e-76,"ENSG00000177675","CD163L1","283316",-4.21682821339245,"CD163L1"
"ENSG00000153012.11",971.587057347293,-6.18914100607291,0.332712506424149,-18.7201313270826,3.39313580514517e-78,9.72625960145804e-76,"ENSG00000153012","LGI2","55203",-6.22842181442288,"LGI2"
"ENSG00000101017.13",7475.13909221511,3.47200142610355,0.187726836845185,18.6177707822934,2.30616354179439e-77,6.50557753409047e-75,"ENSG00000101017","CD40","958",3.49505521806864,"CD40"
"ENSG00000268758.7",341.303027255674,-2.73916621290158,0.150216629915956,-18.3306333997549,4.71383748234163e-75,1.30897374587774e-72,"ENSG00000268758",NA,NA,-2.75356597353604,"ENSG00000268758"
"ENSG00000170915.8",1880.61914433674,2.5543055263767,0.140569314773407,18.3063371129909,7.36612682803792e-75,2.01401239981369e-72,"ENSG00000170915","PAQR8","85315",2.57330926398411,"PAQR8"
"ENSG00000158714.10",26886.5106064886,1.88124897516237,0.103512475457501,18.2602092205193,1.7163224387319e-74,4.62158823956716e-72,"ENSG00000158714","SLAMF8","56833",1.89015945878784,"SLAMF8"
"ENSG00000198814.12",16161.583896408,3.67100840585444,0.202601833666076,18.2359060256314,2.67779562408803e-74,7.10295281064066e-72,"ENSG00000198814","GK","2710",3.69462799935515,"GK"
"ENSG00000123992.19",1830.42211782881,1.30992224376826,0.0721674561920368,18.217470499426,3.75098313578472e-74,9.80330474840678e-72,"ENSG00000123992","DNPEP","23549",1.31470850419705,"DNPEP"
"ENSG00000261971.7",439.967497878524,2.65962781045657,0.147073353719752,18.1838592499016,6.92820515986927e-74,1.78446466813329e-71,"ENSG00000261971","LOC124900372","124900372",2.67436116345097,"LOC124900372"
"ENSG00000075399.13",3577.60167170716,2.14816489930132,0.119783223404396,18.0813363394161,4.47113633926035e-73,1.13515764316193e-70,"ENSG00000075399","VPS9D1","9605",2.16584075019429,"VPS9D1"
"ENSG00000169228.13",2025.91485068527,1.39405565804388,0.0775236474290387,18.0592391008833,6.67361385654506e-73,1.67047134448618e-70,"ENSG00000169228","RAB24","53917",1.40001808489359,"RAB24"
"ENSG00000197646.7",2497.61377413698,3.95221213975311,0.222098621391893,17.9080406298663,1.02065704650606e-71,2.51932180979245e-69,"ENSG00000197646","PDCD1LG2","80380",3.97735113572331,"PDCD1LG2"
"ENSG00000231528.2",449.181248422568,3.38184011171769,0.191357341717421,17.7842321110179,9.36374181134395e-71,2.27962218453705e-68,"ENSG00000231528","FAM225A","286333",3.40314338124998,"FAM225A"
"ENSG00000004468.12",3510.1013019123,5.18392382565209,0.294996040625286,17.6805313088599,5.92353613972906e-70,1.42260924696304e-67,"ENSG00000004468","CD38","952",5.21568673226507,"CD38"
"ENSG00000028116.17",2641.12747529857,1.54501388557775,0.0880977231491156,17.6264325787938,1.5440743063248e-69,3.65883847626725e-67,"ENSG00000028116","VRK2","7444",1.55284857743313,"VRK2"
"ENSG00000135148.11",6445.31655549958,2.70329340827318,0.155083328515945,17.5402970882118,7.05575676200915e-69,1.64993301545298e-66,"ENSG00000135148","TRAFD1","10906",2.72020765559843,"TRAFD1"
"ENSG00000164125.15",4797.01924997171,-2.28270336633015,0.130940730609569,-17.5337597921225,7.91578588043396e-69,1.82700450216977e-66,"ENSG00000164125","GASK1B","51313",-2.29588331751321,"GASK1B"
"ENSG00000204267.13",11672.8249893496,3.41344292017064,0.197578075114042,17.3989313565815,8.4056449783134e-68,1.89095091841248e-65,"ENSG00000204267","TAP2","6891",3.43764736647472,"TAP2"
"ENSG00000141655.16",6563.41506742396,-4.06528278405546,0.236941742072,-17.2940244626733,5.21788283699996e-67,1.15915267223954e-64,"ENSG00000141655","TNFRSF11A","8792",-4.0976762836216,"TNFRSF11A"
"ENSG00000060491.16",6495.76268073804,1.20410646098149,0.0702936895208206,17.2127290579881,2.13146089432029e-66,4.67658308813089e-64,"ENSG00000060491","OGFR","11054",1.20994623220822,"OGFR"
"ENSG00000019582.14",41546.8097491166,4.1062368312116,0.241945330352422,17.0864170020667,1.87336530126569e-65,4.06017660171875e-63,"ENSG00000019582","CD74","972",4.13397880610428,"CD74"
"ENSG00000163635.18",1292.65253268866,1.58258818260812,0.0934089734353325,17.0265016686616,5.22350645880178e-65,1.11845972031115e-62,"ENSG00000163635","ATXN7","6314",1.59042804206465,"ATXN7"
"ENSG00000168016.14",2082.8481744086,2.31164971376596,0.136966032720134,16.9848105880274,1.06396546506316e-64,2.25104693394078e-62,"ENSG00000168016","TRANK1","9881",2.32634212274505,"TRANK1"
"ENSG00000265972.5",20972.8467558117,1.29075151520331,0.0766463676954567,16.947979294503,1.99182880938872e-64,4.16456254123015e-62,"ENSG00000265972","TXNIP","10628",1.29900105270147,"TXNIP"
"ENSG00000270547.5",328.857060057661,-5.14353656196675,0.306185737873791,-16.922953987694,3.04754400649183e-64,6.29778512597359e-62,"ENSG00000270547","LINC01235","401492",-5.1815671537263,"LINC01235"
"ENSG00000126246.9",3028.21096543063,1.45913699796469,0.0866371010531779,16.908944392964,3.86570516290127e-64,7.89670254656107e-62,"ENSG00000126246","IGFLR1","79713",1.46494192407578,"IGFLR1"
"ENSG00000185482.7",953.623167086578,1.50862983441249,0.0901630695439214,16.8208937613956,1.71551042346517e-63,3.46455127793444e-61,"ENSG00000185482","STAC3","246329",1.51662341399963,"STAC3"
"ENSG00000163590.13",1032.35484602277,-1.37826612828399,0.0824808736816754,-16.7964610751291,2.59045947930675e-63,5.17276919845388e-61,"ENSG00000163590","PPM1L","151742",-1.3853867842369,"PPM1L"
"ENSG00000157873.17",2547.44902377305,1.67703820860505,0.100893659922832,16.7506558984562,5.60053874474765e-63,1.10591971746284e-60,"ENSG00000157873","TNFRSF14","8764",1.69003497970323,"TNFRSF14"
"ENSG00000213626.12",5759.19044953221,-4.24245478611942,0.255208724123759,-16.7482097962497,5.83560905577562e-63,1.13967521032137e-60,"ENSG00000213626","LBH","81606",-4.27428925345792,"LBH"
"ENSG00000125826.20",3967.08096275902,1.42674210708839,0.085627752968525,16.7463143269359,6.02450277589509e-63,1.16377677536095e-60,"ENSG00000125826","RBCK1","10616",1.43394926632014,"RBCK1"
"ENSG00000089041.16",5952.38363707482,4.72440379892916,0.284347146685021,16.7370551548759,7.03852247105075e-63,1.3450389393066e-60,"ENSG00000089041","P2RX7","5027",4.7591338771988,"P2RX7"
"ENSG00000089692.8",266.637470321023,4.68145791214205,0.281788739858062,16.7270066621415,8.33218978991867e-63,1.57531571219611e-60,"ENSG00000089692","LAG3","3902",4.71348212892226,"LAG3"
"ENSG00000100911.15",11645.1147910141,3.28449349142764,0.198045281152931,16.6996169311094,1.31908932357107e-62,2.46766899563212e-60,"ENSG00000100911","PSME2","5721",3.3072803302678,"PSME2"
"ENSG00000125810.9",25742.2864455906,-2.77339711307495,0.167925942875472,-16.6301937903583,4.21229665597139e-62,7.79801418436704e-60,"ENSG00000125810","CD93","22918",-2.79264097244774,"CD93"
"ENSG00000161929.14",5933.64350069903,2.47690229238783,0.151271645680344,16.5277348536402,2.31688101234528e-61,4.24490818055673e-59,"ENSG00000161929","SCIMP","388325",2.50017765067854,"SCIMP"
"ENSG00000166002.6",1681.40143490725,3.06646241922996,0.186972867534512,16.5147583732256,2.87309346751558e-61,5.21026705149867e-59,"ENSG00000166002","SMCO4","56935",3.0878117296816,"SMCO4"
"ENSG00000167680.15",4126.70054879188,-2.98955643544457,0.18224722853579,-16.4998228830329,3.67970302484698e-61,6.60562446036167e-59,"ENSG00000167680","SEMA6B","10501",-3.00704699176416,"SEMA6B"
"ENSG00000096968.13",6203.95871772699,3.08996556112846,0.18896704565273,16.4691663449225,6.11066658316986e-61,1.08598766516095e-58,"ENSG00000096968","JAK2","3717",3.11212970856337,"JAK2"
"ENSG00000154229.11",8958.98612970566,-1.78928939722892,0.109851255037341,-16.3918401757439,2.18721856253408e-60,3.8486384448867e-58,"ENSG00000154229","PRKCA","5578",-1.80066421567698,"PRKCA"
"ENSG00000096996.15",1005.06512646498,3.30648317348033,0.204354425305779,16.3015722766426,9.61856439646946e-60,1.67589339660838e-57,"ENSG00000096996","IL12RB1","3594",3.33129843417392,"IL12RB1"
"ENSG00000136867.10",5526.00541078513,2.67875096043732,0.165767278367479,16.2761757006866,1.45694117820411e-59,2.51386006010131e-57,"ENSG00000136867","SLC31A2","1318",2.69805734813371,"SLC31A2"
"ENSG00000226137.5",1319.69108780343,-1.25025784068685,0.0774290461021364,-16.2303601252589,3.07649168112603e-59,5.25725097663191e-57,"ENSG00000226137","BAIAP2-DT","440465",-1.25670130239295,"BAIAP2-DT"
"ENSG00000178726.6",7181.72129451142,-3.73806194408262,0.23245480278507,-16.2072897210432,4.47889588303361e-59,7.58085120316889e-57,"ENSG00000178726","THBD","7056",-3.76746233578559,"THBD"
"ENSG00000019991.16",1448.67815497942,5.11429791830357,0.318256263185366,16.1997427593882,5.06384540258744e-59,8.49006231082868e-57,"ENSG00000019991","HGF","3082",5.15566959516707,"HGF"
"ENSG00000164308.16",3157.37632958647,3.74336305214123,0.23286465534163,16.1920569677113,5.73779774465965e-59,9.53010668393376e-57,"ENSG00000164308","ERAP2","64167",3.77055776505813,"ERAP2"
"ENSG00000110852.4",265.432296125227,2.91269860884122,0.181648189944304,16.1439055133694,1.25352304652435e-58,2.06274181322508e-56,"ENSG00000110852","CLEC2B","9976",2.93251121513542,"CLEC2B"
"ENSG00000047579.19",1041.61342283891,1.58988930687138,0.0993961468155203,16.0932983562681,2.84280319087518e-58,4.6350732392875e-56,"ENSG00000047579","DTNBP1","84062",1.59961184616559,"DTNBP1"
"ENSG00000054219.10",1088.44889273674,2.03238481824242,0.127542565300024,16.0443797657655,6.25810073487245e-58,1.00197266901039e-55,"ENSG00000054219","LY75","4065",2.04634135397353,"LY75"
"ENSG00000137474.20",3902.48896963164,-1.52420190007895,0.0957254757826149,-16.0189050867642,9.42960851146578e-58,1.49627680773009e-55,"ENSG00000137474","MYO7A","4647",-1.53341731094705,"MYO7A"
"ENSG00000070190.12",5277.80529195552,2.53182899201229,0.159166525458208,16.0180920541786,9.55369995789602e-58,1.5025518199268e-55,"ENSG00000070190","DAPP1","27071",2.54954405673334,"DAPP1"
"ENSG00000272196.2",1234.3870184131,2.76366143661479,0.173969377241037,16.0072592505303,1.13709518282561e-57,1.77267154291024e-55,"ENSG00000272196",NA,NA,2.78477292315059,"ENSG00000272196"
"ENSG00000261884.2",278.696595309091,2.02396446040698,0.127494217796019,16.0008682927066,1.26005389802054e-57,1.94727633701053e-55,"ENSG00000261884",NA,NA,2.04001818703575,"ENSG00000261884"
"ENSG00000146859.6",722.838305312177,6.38824380211662,0.40329633905496,15.9792341593929,1.78323296419144e-57,2.73203588272503e-55,"ENSG00000146859","TMEM140","55281",6.44436663738511,"TMEM140"
"ENSG00000114127.10",6212.64366101072,2.47773252996431,0.156436805409493,15.9555666328079,2.6059771156806e-57,3.95841241879278e-55,"ENSG00000114127","XRN1","54464",2.49603787253477,"XRN1"
"ENSG00000136044.11",1304.01425600321,-1.62692565963688,0.103283949244742,-15.8523401082835,1.35441922027391e-56,2.03989308328034e-54,"ENSG00000136044","APPL2","55198",-1.63729229115434,"APPL2"
"ENSG00000065911.11",9838.10343358276,1.56983481136332,0.100013558651714,15.8118886826518,2.5762616468967e-56,3.84750604946622e-54,"ENSG00000065911","MTHFD2","10797",1.58140325615677,"MTHFD2"
"ENSG00000140853.15",4601.98893305641,3.52676965558654,0.225492960137316,15.7543968670619,6.40676744870483e-56,9.48842259153186e-54,"ENSG00000140853","NLRC5","84166",3.55250558473184,"NLRC5"
"ENSG00000162745.10",3853.78349209488,-2.42477844691101,0.155347906993511,-15.7060829083113,1.37411101031192e-55,2.01823974175731e-53,"ENSG00000162745","OLFML2B","25903",-2.43990710687272,"OLFML2B"
"ENSG00000183023.18",4969.00012226149,1.58956732380087,0.102150248579248,15.6530785202804,3.16529760908064e-55,4.61095648430993e-53,"ENSG00000183023","SLC8A1","6546",1.59896586187712,"SLC8A1"
"ENSG00000047365.11",1740.58813305935,2.9647689249472,0.190963151528105,15.6443901432472,3.62828452742517e-55,5.24242866840652e-53,"ENSG00000047365","ARAP2","116984",2.98750204548971,"ARAP2"
"ENSG00000074660.15",4472.58214828455,1.968575758,0.126637178253116,15.6296458198697,4.57338008640071e-55,6.5546863625414e-53,"ENSG00000074660","SCARF1","8578",1.97929424372391,"SCARF1"
"ENSG00000152229.18",7594.18579118298,2.88867121053888,0.186626498152622,15.6027379080185,6.97380438495723e-55,9.91507612235679e-53,"ENSG00000152229","PSTPIP2","9050",2.91188433736666,"PSTPIP2"
"ENSG00000240065.7",3066.15129264016,5.41645908539333,0.35057986437897,15.5738708312477,1.09570883285928e-54,1.54547122044246e-52,"ENSG00000240065","PSMB9","5698",5.45988552387442,"PSMB9"
"ENSG00000183020.13",10211.654947806,-1.38969121725086,0.0902059585175384,-15.5672580338238,1.21505305611071e-54,1.70030889080312e-52,"ENSG00000183020","AP2A2","161",-1.40425943243093,"AP2A2"
"ENSG00000113263.12",213.879800481038,4.78454947912934,0.310140630311311,15.5555736822426,1.45842571180035e-54,2.0249329492278e-52,"ENSG00000113263","ITK","3702",4.82441542666475,"ITK"
"ENSG00000086300.15",10687.8258338985,4.8434338166464,0.314561815221562,15.5321401405202,2.10244413371636e-54,2.89648349956644e-52,"ENSG00000086300","SNX10","29887",4.88581819687771,"SNX10"
"ENSG00000110108.9",7322.38567629147,1.79662280796951,0.117024732992666,15.5210983315895,2.49739422052935e-54,3.41413000671135e-52,"ENSG00000110108","TMEM109","79073",1.81635238800718,"TMEM109"
"ENSG00000152207.7",189.567377506085,4.83029792295218,0.314980605688168,15.4647497341227,6.00060190457316e-54,8.14066389679956e-52,"ENSG00000152207","CYSLTR2","57105",4.8710962380699,"CYSLTR2"
"ENSG00000155287.10",1352.00132208831,1.56922864756403,0.102248481623262,15.442079300044,8.53052048806929e-54,1.14851825843915e-51,"ENSG00000155287","SLC25A28","81894",1.57892916153551,"SLC25A28"
"ENSG00000169660.16",758.677445602353,1.28618396579868,0.0839307524507132,15.4106130495393,1.38887982203163e-53,1.85587760880798e-51,"ENSG00000169660","HEXD","284004",1.29342434897461,"HEXD"
"ENSG00000177575.12",37610.767325847,-1.45143675072152,0.0952468510491281,-15.3238501534269,5.29838578567404e-53,7.02708299873127e-51,"ENSG00000177575","CD163","9332",-1.45954847306261,"CD163"
"ENSG00000163219.11",2405.15410526863,1.68810782492985,0.11178213320781,15.2441218116419,1.8013866149026e-52,2.37142540148512e-50,"ENSG00000163219","ARHGAP25","9938",1.70402045498505,"ARHGAP25"
"ENSG00000010322.15",8580.1598547071,-1.48374571153486,0.0979672805028818,-15.2434114783692,1.82108243750949e-52,2.3797262558396e-50,"ENSG00000010322","NISCH","11188",-1.49335556812224,"NISCH"
"ENSG00000063180.8",649.581576422198,3.38887184607236,0.224667194454399,15.2168598312328,2.73339630335793e-52,3.54583351118811e-50,"ENSG00000063180","CA11","770",3.4187292066889,"CA11"
"ENSG00000143106.12",3691.97473099913,1.12503700320476,0.07451009235634,15.1724574165405,5.38233284230788e-52,6.93150864300694e-50,"ENSG00000143106","PSMA5","5686",1.13050120337907,"PSMA5"
"ENSG00000136826.14",423.917300873256,2.71040078578535,0.180131308506543,15.1703342000348,5.55930338651058e-52,7.10790933705511e-50,"ENSG00000136826","KLF4","9314",2.73265214993384,"KLF4"
"ENSG00000153094.22",1064.30824905829,2.82782444099167,0.188559976251609,15.1149510793443,1.29066904941599e-51,1.62679222313624e-49,"ENSG00000153094","BCL2L11","10018",2.85007481656541,"BCL2L11"
